candidateKey,sourceWpPostId,name,normalizedName,slug,normalizedSlug,oldUrl,rawReview,plainTextPreview,bioCandidate,thumbnailId,thumbnailUrl,imageFieldId,imageFieldUrl,status,classification,classificationReasons,possibleDuplicateGroup,reviewLikelyType,reviewConfidence,yoastMetaTitle,yoastMetaDescription,canonicalUrl
author:1858,1858,Alonso Cruz León,alonso cruz leon,alonso-cruz-leon-3,alonso-cruz-leon,https://editoriallarueca.com/autor/alonso-cruz-leon-3/,"<p>Con este libro su autor Alonso Cruz León, hace una  reflexión sobre el cambio filosófico de Descartes, quien transitó del mecanicismo al animismo, influenciado por el cardenal Bérulle. Un análisis profundo sobre su pensamiento bifronte, entre la máquina-hombre y el misticismo, explorando su incomprensión y transformación filosófica.</p>","Con este libro su autor Alonso Cruz León, hace una reflexión sobre el cambio filosófico de Descartes, quien transitó del mecanicismo al animismo, influenciado por el cardenal Bérulle. Un análisis profundo sobre su pensamiento bifronte, ent…",,1475,https://editoriallarueca.com/wp-content/uploads/w_FotoAutor_Alonso.jpg,1862,https://editoriallarueca.com/wp-content/uploads/ww_mockup-Descartes.jpg,publish,legacy_author_book_combined,tf_libro poblado,possible-author:alonso cruz leon,book_synopsis,medium,,"Descartes, el filósofo bifronte entre la máquina y el alma.",
author:1863,1863,Juan José Velasco Sánchez-Mayoral,juan jose velasco sanchez mayoral,juan-jose-velasco-sanchez-mayoral-3,juan-jose-velasco-sanchez-mayoral,https://editoriallarueca.com/autor/juan-jose-velasco-sanchez-mayoral-3/,"<p>   Después de leer esta novela, el lector, posiblemente, llegue a la conclusión de que la confianza en sí mismo, puede conseguir metas que, en un principio, nos parezcan insuperables.</p>","Después de leer esta novela, el lector, posiblemente, llegue a la conclusión de que la confianza en sí mismo, puede conseguir metas que, en un principio, nos parezcan insuperables.",,1865,https://editoriallarueca.com/wp-content/uploads/w_fotoAutor-5.jpg,1864,https://editoriallarueca.com/wp-content/uploads/w_mockUp_Ilusiones2.jpg,publish,legacy_author_book_combined,tf_libro poblado,possible-author:juan jose velasco sanchez mayoral,book_synopsis,medium,,Una historia que te inspira a creer en ti.,
author:1866,1866,Rosa María Escudero,rosa maria escudero,rosa-maria-escudero,rosa-maria-escudero,https://editoriallarueca.com/autor/rosa-maria-escudero/,"<p><strong>Cartas a un hombre</strong>, de Rosa María Escudero Mederos, es mucho más que un libro: es una invitación a mirar hacia dentro.<br />Desde la luz de Fuerteventura, Rosa nos entrega una compilación íntima y poderosa, escrita desde la experiencia, la humildad y la fuerza.<br />Palabras que nacen del alma, que reivindican el amor, la empatía y el respeto como brújula en tiempos inciertos.<br />Una voz femenina firme y sensible que transforma lo cotidiano en revelación.</p>","Cartas a un hombre , de Rosa María Escudero Mederos, es mucho más que un libro: es una invitación a mirar hacia dentro. Desde la luz de Fuerteventura, Rosa nos entrega una compilación íntima y poderosa, escrita desde la experiencia, la hum…",,2619,https://editoriallarueca.com/wp-content/uploads/w_fotoAutora-1.jpg,2620,https://editoriallarueca.com/wp-content/uploads/W_MOCKup_RosaMEscudero-1.jpg,publish,legacy_author_book_combined,tf_libro poblado,,book_synopsis,medium,,"Palabras que nacen del alma, que reivindican el amor, la empatía y el respeto como brújula en tiempos inciertos.",
author:1881,1881,Diego Gómez-Costa,diego gomez costa,diego-gomez-costa-3,diego-gomez-costa,https://editoriallarueca.com/autor/diego-gomez-costa-3/,"<p>Sin pretender crear polémica, este libro ofrece una mirada documentada sobre la profunda conexión entre el pueblo judío y la tierra de Judea, núcleo de su identidad durante más de tres mil años.<br />Basado en hechos históricos y alejado de discursos ideológicos, invita a reflexionar sobre la memoria, la fe y la resistencia de un pueblo que nunca ha perdido su vínculo con esta tierra.</p>","Sin pretender crear polémica, este libro ofrece una mirada documentada sobre la profunda conexión entre el pueblo judío y la tierra de Judea, núcleo de su identidad durante más de tres mil años. Basado en hechos históricos y alejado de dis…",,2617,https://editoriallarueca.com/wp-content/uploads/w2_fotoAutor-2.jpg,2616,https://editoriallarueca.com/wp-content/uploads/w_MockUp_PuebloJudio2-1.jpg,publish,legacy_author_book_combined,tf_libro poblado,possible-author:diego gomez costa,book_synopsis,medium,,"Explora la milenaria conexión del pueblo judío con la tierra de Judea a través de una mirada histórica y documentada, más allá de ideologías y debates políticos.",
author:1893,1893,Antonio Olmedo Manzanares,antonio olmedo manzanares,antonio-olmedo-manzanares,antonio-olmedo-manzanares,https://editoriallarueca.com/autor/antonio-olmedo-manzanares/,"<p><strong>Fuerteventura</strong> es historia, misterio y emoción.<br />Este libro te invita a recorrer sus paisajes, descubrir sus secretos y sentir su alma.<br />Aborígenes, conquistadores y coroneles dejaron huella en una isla tantas veces olvidada como amada.<br />Un mar la abraza: suave en sotavento, bravo en barlovento.<br /><em>Ven, vívela y ámala. Porque Fuerteventura no se visita… se habita.</em></p>","Fuerteventura es historia, misterio y emoción. Este libro te invita a recorrer sus paisajes, descubrir sus secretos y sentir su alma. Aborígenes, conquistadores y coroneles dejaron huella en una isla tantas veces olvidada como amada. Un ma…",,2614,https://editoriallarueca.com/wp-content/uploads/w2_Olmedo.jpg,2615,https://editoriallarueca.com/wp-content/uploads/w_MockuP_Ingles3.jpg,publish,legacy_author_book_combined,tf_libro poblado,,book_synopsis,medium,,"Este libro sobre Fuerteventura, es historia. Además, paisaje, misterios, vivencias... Una isla única que pronto te cautivará.",
author:1902,1902,Manuel Ondo Ndong,manuel ondo ndong,manuel-ondo-ndong,manuel-ondo-ndong,https://editoriallarueca.com/autor/manuel-ondo-ndong/,"Manuel Ondo Ndong, nacido en Ebibeyin a mediados de los años setenta, es un profesor universitario y escritor ecuatoguineano. Combina con holgura sus conocimientos acumulados en el ámbito de las letras con la historia y la civilización guineo-hispánicas. La novela Ndong, el Jubilado es, precisamente, una muestra de su dominio de la tradición de su pueblo y la cultura universal. 
El profesor Ondo Ndong es lingüista, titular de un máster universitario en lingüística aplicada a la enseñanza del español, con una tesis sobre el análisis de errores morfosintácticos defendida en la Universidad Europea del Atlántico, España (2025); tiene otro máster universitario, en filología hispánica, con especialidad en gramática normativa y crítica literaria por la AIU, Estados Unidos de América (2020). En 2010 obtuvo una licenciatura en letras hispánicas y ciencias sociales en la Universidad de Yaoundé I, Camerún. Vive en la ciudad de Djibloho y trabaja en la Universidad Afroamericana de África Central, localizada en la misma ciudad, donde enseña lengua española, y traducción científica.
","Manuel Ondo Ndong, nacido en Ebibeyin a mediados de los años setenta, es un profesor universitario y escritor ecuatoguineano. Combina con holgura sus conocimientos acumulados en el ámbito de las letras con la historia y la civilización gui…",,2613,https://editoriallarueca.com/wp-content/uploads/w2_ManuelOndo.jpg,1903,https://editoriallarueca.com/wp-content/uploads/w_MockuP_Jubidado.jpg,publish,legacy_author_book_combined,tf_libro poblado,possible-author:manuel ondo ndong,book_synopsis,medium,,"Relato sobre Ndong, sabio fang jubilado, que desde su pueblo narra historia, cultura y tradiciones de Guinea Ecuatorial con mirada crítica",
author:1917,1917,Manuel Ondo Ndong,manuel ondo ndong,manuel-ondo-ndong-2,manuel-ondo-ndong,https://editoriallarueca.com/autor/manuel-ondo-ndong-2/,"Nacido en el pequeño pueblo de Otet-Nsomo, Ebibeyin, a mediados de los años setenta, Manuel Ondo Ndong es un profesor universitario y escritor ecuatoguineano, que ya ha completado dos carreras del segundo ciclo universitario, tras obtener en 2010 una licenciatura en Letras Hispánicas y Ciencias Sociales en la Facultad de Artes, Letras y Ciencias Humanas de la Universidad de Yaoundé I, Camerún.
En 2020 obtuvo el primer Máster Universitario en Filología Hispánica, con especialidad en Gramática Normativa y Crítica Literaria, por la AIU, Estados Unidos de América, cuya tesis final se titula La indispensabilidad del dominio de la oralidad para el ejercicio de la sintaxis oracional y la sintaxis semiótica literaria. El presente libro, Análisis de errores morfosintácticos en un aula de Español/LE. El caso del grupo de estudiantes del nivel B2 de secundaria en Guinea Ecuatorial al expresarse por escrito en español, es su tesis final de Máster Universitario en Lingüística Aplicada a la Enseñanza del Español como Lengua Extranjera, que elaboró y defendió con éxito en la Facultad de Ciencias Sociales y Humanidades de la Universidad Europea del Atlántico, España, en julio de 2025.
Después de más de diez años de docencia en la Universidad Nacional de Guinea Ecuatorial en Malabo, el profesor Ondo Ndong trabaja actualmente en la segunda universidad del Estado de Guinea Ecuatorial: la Universidad Afroamericana de África Central de Djibloho, donde enseña Lengua Española, y Traducción Científica en las facultades de Educación y Humanidades, y de Ingenierías y Arquitectura.
","Nacido en el pequeño pueblo de Otet-Nsomo, Ebibeyin, a mediados de los años setenta, Manuel Ondo Ndong es un profesor universitario y escritor ecuatoguineano, que ya ha completado dos carreras del segundo ciclo universitario, tras obtener…",,1919,https://editoriallarueca.com/wp-content/uploads/FOTO-BIOGRAFIA-TESIS-1.jpg,1918,https://editoriallarueca.com/wp-content/uploads/w_mockUp_Tesis.jpg,publish,legacy_author_book_combined,tf_libro poblado,possible-author:manuel ondo ndong,book_synopsis,medium,,Tesis pionera sobre la enseñanza del español en Guinea Ecuatorial que analiza errores gramaticales y defiende su estatus como lengua materna.,
author:1932,1932,Francisco R. Breijo Márquez,francisco r breijo marquez,francisco-r-breijo-marquez,francisco-r-breijo-marquez,https://editoriallarueca.com/autor/francisco-r-breijo-marquez/,"El Prof. Dr. FR Breijo Márquez tiene un Doctorado en Medicina de la Universidad de Boston y Hartford (MA y CT), donde también es Catedrático titular de Cardiología Clínica y Experimental. Actualmente, es Director de Tesis Doctorales sobre Cardiología Clínica y Experimental como Director de Investigación en las Universidades de East Boston y Hartford. Es miembro del consejo asesor y miembro del consejo editorial de varias revistas científicas. Además, ha publicado innumerables artículos de cardiología y 8 libros de texto sobre cardiología.","El Prof. Dr. FR Breijo Márquez tiene un Doctorado en Medicina de la Universidad de Boston y Hartford (MA y CT), donde también es Catedrático titular de Cardiología Clínica y Experimental. Actualmente, es Director de Tesis Doctorales sobre…",,2612,https://editoriallarueca.com/wp-content/uploads/w2_Breijo.jpg,1933,https://editoriallarueca.com/wp-content/uploads/w_Mockup_cascarrabias-copia.jpg,publish,legacy_author_book_combined,tf_libro poblado,,book_synopsis,medium,,Confesiones de un Verdadero Cascarrabias | Humor ácido y sinceridad brutal,
author:1947,1947,Elga Reátegui,elga reategui,elga-reategui-2,elga-reategui,https://editoriallarueca.com/autor/elga-reategui-2/,"Es periodista y escritora. Nació en Lima (Perú). Reside en Valencia (España). Laboró en diversos medios de comunicación de la capital peruana. Produce y conduce dos espacios literarios: VíaLibros (reseñas) y Reunidos (entrevistas). También es creadora  del programa Háblame de tu libro, del autor al lector. Todos se difunden en su revista digital La ardilla literaria, en YouTube y en las redes sociales. Además tiene un blog de entrevistas que lleva su nombre y dirige el blog de La ardilla literaria que publica reseñas y entrevistas de colaboradores. Asimismo es fundadora del club de lectura de nombre homónimo en la ciudad de Valencia. En esta sede realizan talleres de escritura, presentaciones libros, entre otras actividades. 
Ha publicado nueve poemarios y cinco novelas, entre los que destacan En mi piel,  El vals de la gata, A este lado y al otro e Y te diste la media vuelta.  
En 2020 obtuvo un International Latino Book Awards (primer puesto) por su libro La fugacidad del color, en la categoría Best Collection of Short Stories (Estados Unidos).
En junio de 2022 su libro Tari, la tortuga que vino del espacio (Lastura 2021), su primer libro infantil, obtuvo una mención honorífica en los International Latino Books Awards (categoría Best Illustrated Children's Book)
Es miembro de la Directiva la Asociación Escritores y Críticos Literarios de Valencia (CLAVE) y la Comisión de Escritoras PEN Club Internacional del Perú. Está afiliada a la Unión de Periodistas Valencianos y a la Federación de Asociaciones de Periodistas de España (FAPE).
",Es periodista y escritora. Nació en Lima (Perú). Reside en Valencia (España). Laboró en diversos medios de comunicación de la capital peruana. Produce y conduce dos espacios literarios: VíaLibros (reseñas) y Reunidos (entrevistas). También…,,1949,https://editoriallarueca.com/wp-content/uploads/Foto-Elga.jpg,1948,https://editoriallarueca.com/wp-content/uploads/2w_mockup_Gris-copia.jpg,publish,legacy_author_book_combined,tf_libro poblado,possible-author:elga reategui,book_synopsis,medium,,"“Gris, más bien, plomo” de Elga Reátegui: una novela intensa sobre identidad, ego y supervivencia. Literatura contemporánea para reflexionar.",
author:1953,1953,Luis Gausachs Pont,luis gausachs pont,luis-gausachs-pont,luis-gausachs-pont,https://editoriallarueca.com/autor/luis-gausachs-pont/,"<p>La tercera entrega tras <em>Clonación criminal</em> y <em>Los Dupont viven</em>.</p>
<p>Un único joven sobrevive al ambicioso experimento de su tío Philip: la clonación de seres humanos genéticamente perfectos, inmunes a las enfermedades y con un coeficiente intelectual extraordinario.</p>
<p>Pero la perfección siempre tiene un precio… Sam y su tío se adentran en terrenos peligrosos al intentar curar con tecnología cerebral los problemas mentales de su esposa.</p>","La tercera entrega tras Clonación criminal y Los Dupont viven . Un único joven sobrevive al ambicioso experimento de su tío Philip: la clonación de seres humanos genéticamente perfectos, inmunes a las enfermedades y con un coeficiente inte…",,1956,https://editoriallarueca.com/wp-content/uploads/w_fotoAutor-7.jpg,1954,https://editoriallarueca.com/wp-content/uploads/w_mockup_clonacion-copia.jpg,publish,legacy_author_book_combined,tf_libro poblado,,book_synopsis,medium,,"Es la tercera parte de la saga iniciada con Clonación criminal y Los Dupont viven: una historia de ciencia ficción sobre clones perfectos, dilemas éticos y los riesgos de la manipulación genética.",
author:2089,2089,Guillermo M. Schrem,guillermo m schrem,guillermo-m-schrem-6,guillermo-m-schrem,https://editoriallarueca.com/autor/guillermo-m-schrem-6/,"Lo que parece un rutinario trayecto en metro se transforma en una experiencia límite cuando un accidente obliga al protagonista a buscar la salida. Lo que encuentra al otro lado no es la luz del día, sino un mundo tan delirante como fascinante, donde la lógica se retuerce y cada situación parece sacada de una pesadilla burlona. Con un tono entre lo absurdo y lo onírico, esta historia juega con la percepción del lector y con la del propio protagonista, que se siente atrapado en una obra de teatro imposible de abandonar. Una narración intensa y original que invita a cuestionar los límites entre la realidad y la ficción.","Lo que parece un rutinario trayecto en metro se transforma en una experiencia límite cuando un accidente obliga al protagonista a buscar la salida. Lo que encuentra al otro lado no es la luz del día, sino un mundo tan delirante como fascin…","Lo que parece un rutinario trayecto en metro se transforma en una experiencia límite cuando un accidente obliga al protagonista a buscar la salida. Lo que encuentra al otro lado no es la luz del día, sino un mundo tan delirante como fascinante, donde la lógica se retuerce y cada situación parece sacada de una pesadilla burlona. Con un tono entre lo absurdo y lo onírico, esta historia juega con la percepción del lector y con la del propio protagonista, que se siente atrapado en una obra de teatro imposible de abandonar. Una narración intensa y original que invita a cuestionar los límites entre la realidad y la ficción.",2611,https://editoriallarueca.com/wp-content/uploads/w_Guillermo-2.jpg,2090,https://editoriallarueca.com/wp-content/uploads/Mockup_Viajando.jpg,publish,legacy_author_book_combined,tf_libro poblado,possible-author:guillermo m schrem,book_synopsis,medium,,"Un accidente en el metro conduce al protagonista a un mundo fantástico y absurdo, donde realidad y pesadilla se confunden sin escape.",
author:2232,2232,J. Emilio Romero,j emilio romero,j-emilio-romero,j-emilio-romero,https://editoriallarueca.com/autor/j-emilio-romero/,"J. Emilio Romero Rojas, natural de Valencia, economista, miembro colegiado del Ilustre Colegio Oficial de Economistas de Valencia (COEV). 
Su carrera profesional abarcó casi cuatro décadas, desempeñando puestos directivos en Viajes El Corte Inglés S.A., la reconocida multinacional de distribución comercial y de la industria turística, perteneciente al Grupo El Corte Inglés.
Ha compartido su conocimiento como profesor externo en el Máster Universitario Internacional de Dirección de Empresas y Organizaciones Turísticas (MUIDEOT) de la Universidad Politécnica de Valencia (UPV), y en el Máster de Organización de Eventos de la Fundación Estema (actual, Uni-versidad Europea de Valencia).
Autor del libro ‘Claves Estratégicas del Sector de la Gran Distribución Comercial’, una obra que se enmarca dentro de la economía de empresa. En ella, desvela el origen y evolución de los grandes almacenes en el mundo, junto a los fundamentos del marketing de la industria.
Durante décadas fue vocal de la Comisión de Turismo de la Cámara de Comercio de Valencia y de la Confederación Empresarial Valenciana (CEV).
","J. Emilio Romero Rojas, natural de Valencia, economista, miembro colegiado del Ilustre Colegio Oficial de Economistas de Valencia (COEV). Su carrera profesional abarcó casi cuatro décadas, desempeñando puestos directivos en Viajes El Corte…","Natural de Valencia, economista, miembro colegiado del Ilustre Colegio Oficial de Economistas de Valencia (COEV).  Su carrera profesional abarcó casi cuatro décadas, desempeñando puestos directivos en Viajes El Corte Inglés S.A., la reconocida multinacional de distribución comercial y de la industria turística, perteneciente al Grupo El Corte Inglés. Ha compartido su conocimiento como profesor externo en el Máster Universitario Internacional de Dirección de Empresas y Organizaciones Turísticas (MUIDEOT) de la Universidad Politécnica de Valencia (UPV), y en el Máster de Organización de Eventos de la Fundación Estema (actual, Universidad Europea de Valencia). Autor del libro ‘Claves Estratégicas del Sector de la Gran Distribución Comercial’, una obra que se enmarca dentro de la economía de empresa. En ella, desvela el origen y evolución de los grandes almacenes en el mundo, junto a los fundamentos del marketing de la industria. Durante décadas fue vocal de la Comisión de Turismo de la Cámara de Comercio de Valencia y de la Confederación Empresarial Valenciana (CEV).",2610,https://editoriallarueca.com/wp-content/uploads/w2_fotoAutor-1.jpg,2233,https://editoriallarueca.com/wp-content/uploads/MockUp_Ecos-copia.jpg,publish,author_only_candidate,tf_libro vacío,,author_bio,medium,,Escucha. Siente. Descubre. El mundo está lleno de historias que esperan ser vividas.,
author:2303,2303,Aedos Modernos,aedos modernos,aedos-modernos,aedos-modernos,https://editoriallarueca.com/autor/aedos-modernos/,"¿Creías que la literatura clásica era cosa del pasado?
Descubre esta antología diferente: quince fragmentos de la mejor literatura griega y latina comentados con humor, pasión y una mirada actual.
Un viaje fascinante de la Grecia de Pericles a la Roma imperial... sin perder el hilo del presente.
Porque la literatura clásica, con todas sus aristas, siempre funciona.
","¿Creías que la literatura clásica era cosa del pasado? Descubre esta antología diferente: quince fragmentos de la mejor literatura griega y latina comentados con humor, pasión y una mirada actual. Un viaje fascinante de la Grecia de Pericl…",,2609,https://editoriallarueca.com/wp-content/uploads/w2_fotoAutoresAEDOS.jpg,2608,https://editoriallarueca.com/wp-content/uploads/w_Mockup_AEDOS-1.jpg,publish,author_only_candidate,tf_libro vacío,,author_bio,medium,,"Una antología diferente de literatura griega y latina: quince fragmentos clásicos comentados con humor, pasión y mirada contemporánea.",
author:2346,2346,Diego Gómez-Costa,diego gomez costa,diego-gomez-costa-4,diego-gomez-costa,https://editoriallarueca.com/autor/diego-gomez-costa-4/,"Diego Gómez-Costa
En este libro presenta un manual redactado en colaboración con otros autores.
Este escrito busca recopilar el manejo odontológico actual en pacientes con necesidades especiales y tener así un referente en diversas patologías.
Este escrito forma parte de una familia literario con fines educativos
",Diego Gómez-Costa En este libro presenta un manual redactado en colaboración con otros autores. Este escrito busca recopilar el manejo odontológico actual en pacientes con necesidades especiales y tener así un referente en diversas patolog…,En este libro presenta un manual redactado en colaboración con otros autores. Este escrito busca recopilar el manejo odontológico actual en pacientes con necesidades especiales y tener así un referente en diversas patologías. Este escrito forma parte de una familia literario con fines educativos,2606,https://editoriallarueca.com/wp-content/uploads/w2_fotoDiegoGomezCosta-copia.jpg,2605,https://editoriallarueca.com/wp-content/uploads/w_mockup_manual.jpg,publish,author_only_candidate,tf_libro vacío,possible-author:diego gomez costa,author_bio,medium,,Manual de Odontología Geriátrica: guía práctica para el cuidado integral del paciente mayor,
author:2406,2406,Gaspar T. Jimeno Diestro,gaspar t jimeno diestro,gaspar-t-jimeno-diestro-2,gaspar-t-jimeno-diestro,https://editoriallarueca.com/autor/gaspar-t-jimeno-diestro-2/,"GASPAR T. JIMENO DIESTRO, es licenciado en Ciencias Geológicas por la Universidad Complutense de Madrid en el año 1974; Licenciado en Ciencias Ambientales por la Universidad Nacional de Educación a Distancia (UNED) en el año 2015, así como estudioso de Humanidades en esta última Universidad. Catedrático Numerario de Bachillerato. 
Ha participado en proyectos de investigación educativa galardonados en certámenes a nivel nacional y autonómico. Autor de diversas publicaciones en relación a dichos temas y de textos sobre la materia de la especialidad.
","GASPAR T. JIMENO DIESTRO, es licenciado en Ciencias Geológicas por la Universidad Complutense de Madrid en el año 1974; Licenciado en Ciencias Ambientales por la Universidad Nacional de Educación a Distancia (UNED) en el año 2015, así como…",,2408,https://editoriallarueca.com/wp-content/uploads/FotoGaspar-copia.jpg,2405,https://editoriallarueca.com/wp-content/uploads/w_Disilencia.jpg,publish,author_only_candidate,tf_libro vacío,possible-author:gaspar t jimeno diestro,author_bio,medium,,"Reflexión sobre la disidencia crítica como acto de defensa ciudadana frente a los abusos del poder y la degradación política, social y educativa en España. Una mirada lúcida y ocasionalmente mordaz hacia los gobernantes y el fracaso de la Transición en materia de Educación.",
author:2625,2625,Rossy de Juan,rossy de juan,rossy-de-juan,rossy-de-juan,https://editoriallarueca.com/autor/rossy-de-juan/,"<p>Autora: <strong>Rossy de Juan</strong></p>

<p>Algunas historias nunca debieron perderse, pero el tiempo nos da la oportunidad de reescribirnos. Este libro es un viaje por los recuerdos, las emociones y los momentos que construyeron una vida. Un mosaico de luces y sombras que, al unirse, revelan el retrato más auténtico de quien fui y de quien soy.<p>

<p>Los sueños de Raquel: Los sueños de Raquel es una historia de amor, intuición y descubrimiento, donde lo cotidiano se mezcla con lo extraordinario.<p>","Autora: Rossy de Juan Algunas historias nunca debieron perderse, pero el tiempo nos da la oportunidad de reescribirnos. Este libro es un viaje por los recuerdos, las emociones y los momentos que construyeron una vida. Un mosaico de luces y…",,2627,https://editoriallarueca.com/wp-content/uploads/w_fotoRosario.jpg,2631,https://editoriallarueca.com/wp-content/uploads/w_Mockup_RossyDeJuan-copia.jpg,publish,author_only_candidate,tf_libro vacío,,author_bio,medium,,"Este libro es un viaje a través de la memoria, un mosaico de momentos vividos, entre luces y sombras,",
author:2638,2638,Teresa Sánchez Sánchez,teresa sanchez sanchez,teresa-sanchez-sanchez,teresa-sanchez-sanchez,https://editoriallarueca.com/autor/teresa-sanchez-sanchez/,"Natural de un pueblo serrano de la Comunidad de Madrid, la autora ha desarrollado una vida marcada por el compromiso, la constancia y la vocación de servicio. Su espíritu emprendedor la llevó a fundar la Fundación APASCOVI, entidad dedicada a la atención y plena integración de las personas con discapacidad, de la que actualmente es presidenta.
Compagina su labor social con una larga afición por la escritura, ámbito en el que ha publicado relatos, artículos, cuentos y poesías. Con este libro, fruto de años de experiencia y reflexión, comparte una parte esencial de su trayectoria vital y profesional, en la que la solidaridad, el esfuerzo y la cercanía humana se entrelazan con su pasión por las letras.
","Natural de un pueblo serrano de la Comunidad de Madrid, la autora ha desarrollado una vida marcada por el compromiso, la constancia y la vocación de servicio. Su espíritu emprendedor la llevó a fundar la Fundación APASCOVI, entidad dedicad…",,2640,https://editoriallarueca.com/wp-content/uploads/w_FotoAutora-2.jpg,2639,https://editoriallarueca.com/wp-content/uploads/w_MockUp_Apascovid-copia.jpg,publish,author_only_candidate,tf_libro vacío,,author_bio,medium,,"Una historia de familia, memoria y emigración entre Castilla y Buenos Aires. Un homenaje a las raíces y al poder de los recuerdos.",
author:2652,2652,Guillermo M. Schrem,guillermo m schrem,guillermo-m-schrem-7,guillermo-m-schrem,https://editoriallarueca.com/autor/guillermo-m-schrem-7/,"Guillermo Martínez Schrem nace en Barcelona en 1955 para renacer en Leganés en 1995. Después de su jubilación se aventura en el mundo del cine y del teatro, además de sumergirse en la escritura. Ha creado un personaje bebedor, gastrónomo, viajero y diletante que aparece en las novelas: el hombre del año pasado, todo el mundo sabe, parece que hace tanto tiempo, closing time, tú sabes quién soy, dance me to the end of love, esa no es la manera de decir adiós, a mil besos de profundidad, llega la noche, has amado lo suficiente, muéstrame el lugar, el amor te llama por tu nombre, ligero como la brisa, pájaro en el alambre y viajando ligero.
Tiene publicadas las novelas: un pez de colores, 1435 mm, el valle de cristal, el rumor de la marea, estásimo, mano a mano y los libros de narraciones breves, fantasmas, abordaje, geografías, cuentos del vacío y el desasosiego y zoografías.
","Guillermo Martínez Schrem nace en Barcelona en 1955 para renacer en Leganés en 1995. Después de su jubilación se aventura en el mundo del cine y del teatro, además de sumergirse en la escritura. Ha creado un personaje bebedor, gastrónomo,…",,2654,https://editoriallarueca.com/wp-content/uploads/FotoGuillermo.jpg,2653,https://editoriallarueca.com/wp-content/uploads/mockup_22dias.jpg,publish,author_only_candidate,tf_libro vacío,possible-author:guillermo m schrem,author_bio,medium,,"Una maleta con un millón de euros desata persecuciones, engaños y la intervención de un detective poco convencional en una ciudad llena de personajes pintorescos. Suspense, humor y acción en una trepidante búsqueda del tesoro.",
author:2749,2749,José Vte. Carmona Simarro,jose vte carmona simarro,jose-vte-carmona-simarro-3,jose-vte-carmona-simarro,https://editoriallarueca.com/autor/jose-vte-carmona-simarro-3/,"José Vte Carmona Simarro es Contratado Doctor en Ciencias de la Salud en la Universidad Europea de Valencia, Grado en Enfermería, y Licenciado en Antropología Social y Cultural. Máster en Urgencias, Emergencias y Catástrofes y Máster en Cuidados al Paciente Crítico. Especialista Universitario en Prevención y Rehabilitación en Conductas Adictivas, Experto en Inteligencia Emocional, Experto en Gestión de Centros Sanitarios para Directores en Enfermería y Experto en Enfermería Pericial.
Ha desarrollado su actividad asistencial, principalmente en Unidades de Críticos (UCI, Reanimación y Unidad Coronaria) y Servicios de Enfermería Prehospitalaria (SAMU) y Urgencias Hospitalaria. 
Desde hace 25 años, paralela a su actividad asistencial, desarrolla una actividad docente e investigadora Universitaria en el Grado de Enfermería de la Universidad Europea de Valencia y dirige el Máster de Urgencias, Emergencias y Críticos en Enfermería ya en su 10ª edición. Es Coordinador del módulo de Paciente Crítico y de Trabajo Fin de Máster.
Es miembro de número y fundador de la Academia de Doctores de Enfermería de Valencia, y miembro de la Junta de Gobierno (Vocal IV) del Colegio de Enfermería de Valencia. 
En su formación en materia de los Cuidados Críticos y las urgencias posee el Diploma de Transporte Sanitario Medicalizado (EVES), Monitor en Soporte Cardiovascular Avanzado (AHA), Monitor en Soporte Vital Básico (SVB) por SEMICYUC, Monitor en Soporte Vital Avanzado (SVA) por SEMICYUC, Monitor en Soporte Vital Avanzado en Trauma (SVAT) por SEMICYUC, Monitor en Reanimación Cardiopulmonar Pediátrica Básica Instrumentalizada (Sociedad Española de Pediatría), Instructor en Soporte Vital Básico y Desfibrilación, INSTRUCTOR en EMPACT Emergency Medical Patients: Assessment, Care & Transport (EMPACT) CRÍTICO 11-SFPA-F2-0004 por MEDDS Holdinsg LLC, NSTRUCTOR for the Emergency and Care and Safety Institute for: Standard level First Aid, CPR, and AED / Wilderness First Aid ECSI Emergency Care and Safety Institute, MONITOR TCCC Táctical Combat Casualty Care National Association of Emergency Medical Technicians Committee on tactical Combat Casualty Care (posee la Capacitación OTAN para asistencia sanitaria), Diploma de Reanimación Cardiopulmonar Intermedia Pediátrica (Instituto Valenciano de Pediatría), PHERT-A Emergencias, Reanimación y Trauma Prehospitalario Avanzado del Consejo Español de Emergencias, Reanimación y Trauma, Triage Manchester (Grupo Español de Triage Manchester GET), y el Módulo HEMS con vuelo de acomodación 20 horas de BABCOCK.","José Vte Carmona Simarro es Contratado Doctor en Ciencias de la Salud en la Universidad Europea de Valencia, Grado en Enfermería, y Licenciado en Antropología Social y Cultural. Máster en Urgencias, Emergencias y Catástrofes y Máster en Cu…",,2622,https://editoriallarueca.com/wp-content/uploads/2w_JoseVteCarmona.jpg,2750,https://editoriallarueca.com/wp-content/uploads/w_MockuP_kATE2-copia.jpg,publish,author_only_candidate,tf_libro vacío,possible-author:jose vte carmona simarro,author_bio,medium,,"Kate: Cuidados de Enfermería en el Paciente Crítico une ciencia, experiencia real y humanidad para descubrir el verdadero valor del cuidado enfermero en la UCI.",
